year	country	iso	ifs	pop	rgdpmad	rgdpbarro	rconsbarro	gdp	iy	cpi	ca	imports	exports	narrowm	money	stir	ltrate	hpnom	unemp	wage	debtgdp	revenue	expenditure	xrusd	tloans	tmort	thh	tbus	bdebt	lev	ltd	noncore	crisisJST	crisisJST_old	peg	peg_strict	peg_type	peg_base	JSTtrilemmaIV	eq_tr	housing_tr	bond_tr	bill_rate	rent_ipolated	housing_capgain_ipolated	housing_capgain	housing_rent_rtn	housing_rent_yd	eq_capgain	eq_dp	eq_capgain_interp	eq_tr_interp	eq_dp_interp	bond_rate	eq_div_rtn	capital_tr	risky_tr	safe_tr
1963	USA	USA	111	189242	12242.34	39.73615	34.5973	637.451	0.197119	24.76988	4.4	26.15	31.075	44.721	379.575	3.18	4.0025	22.1513	5.7	22.72025	0.501	106.56	111.316	1	281.945	165.867	186.28	95.665	364.881	6.229096	56.77586	6.061465	0	0	1	1	BASE	NA		0.220466	0.061072	-0.00625	0.037941			0.010455	0.050617	0.050093	0.184068	0.03074				0.040025	0.036398	0.097483	0.119649	0.015847
1964	USA	USA	111	191889	12772.57	41.48869	36.1864	684.46	0.198712	25.09736	6.82	28.1	35	47.039	409.35	3.5	4.18667	22.49613	5.2	23.35566	0.477	112.613	118.528	1	315.925	185.421	208.221	107.704	394.774	5.864594	57.17789	5.743316	0	0	1	1	BASE	NA		0.1657	0.066488	0.050259	0.039314			0.015566	0.050923	0.050142	0.131994	0.029776				0.041867	0.033706	0.092727	0.10497	0.044787
1965	USA	USA	111	194303	13418.7	43.63037	38.0183	742.289	0.201008	25.49357	5.41	31.525	37.15	49.944	442.5083	4.07	4.2825	22.80373	4.5	24.09411	0.454	116.817	118.228	1	357.133	204.142	230.062	127.071	438.783	5.675424	60.04295	6.375863	0	0	1	1	BASE	NA		0.12494	0.064632	-0.00487	0.043442			0.013673	0.050959	0.050272	0.092544	0.029652				0.042825	0.032396	0.075426	0.089136	0.019285
1966	USA	USA	111	196560	14133.53	45.9677	39.7373	813.414	0.199924	26.25567	3.03	37.05	40.925	52.188	471.3583	5.11	4.92333	23.18187	3.8	25.10733	0.42	130.835	134.532	1	384.369	216.846	243.645	140.724	480.933	5.586455	61.20874	7.242776	0	0	1	1	BASE	NA		-0.08209	0.068146	0.044	0.054833			0.016585	0.051561	0.050719	-0.11338	0.035288				0.049233	0.031287	0.020644	0.013544	0.049417
1967	USA	USA	111	198712	14330.03	46.62072	40.4861	859.958	0.194246	26.98677	2.59	39.9	43.45	55.543	503.5917	4.22	5.07333	23.50514	3.8	26.13773	0.406	148.822	157.464	1	418.247	231.133	259.37	158.877	518.572	5.254257	58.80733	7.300941	0	0	1	1	BASE	NA		0.207672	0.066246	-0.05115	0.050208			0.013942	0.052304	0.051585	0.171769	0.03064				0.050733	0.035903	0.101158	0.123765	-0.00047
1968	USA	USA	111	200706	14862.94	48.40152	42.405	940.651	0.193191	28.13228	0.59	46.55	47.9	59.428	545.3083	5.66	5.64583	24.17716	3.6	27.78636	0.41	152.973	178.134	1	451.003	249.923	281.904	169.099	575.917	5.050963	59.68572	8.474614	0	0	1	1	BASE	NA		0.149738	0.082211	-0.00119	0.058592			0.028594	0.053617	0.052127	0.117524	0.028826				0.056458	0.032214	0.095814	0.110319	0.0287
1969	USA	USA	111	202677	15179.41	49.41949	43.5643	1017.615	0.193509	29.66186	0.42	50.5	51.925	62.029	578.6583	8.22	6.67083	25.74848	3.5	29.45217	0.372	186.882	183.64	1	488.105	267.05	302.954	185.151	645.158	5.332874	64.27292	12.0155	0	0	1	1	BASE	NA		-0.11484	0.119853	-0.05536	0.077608			0.064991	0.054862	0.051514	-0.14451	0.034683				0.066708	0.029671	0.028863	0.032603	0.011124
1970	USA	USA	111	205052	15029.85	48.9255	44.0621	1073.303	0.186763	31.40708	2.62	55.75	59.725	66.215	601.4	7.18	7.34833	27.8155	4.9	30.92907	0.363	192.807	195.649	1	512.163	281.603	317.813	194.35	697.649	5.268326	60.55614	10.66699	0	0	1	1	BASE	NA		0.02283	0.13493	0.141949	0.075642			0.080277	0.054654	0.050592	-0.01163	0.03487				0.073483	0.034464	0.097142	0.094692	0.108796
1971	USA	USA	111	207661	15304.3	49.94692	45.1838	1164.85	0.187847	32.73452	-0.98	62.35	62.975	71.023	674.3917	4.66	6.15917	29.35155	5.9	32.95552	0.365	187.139	210.172	1	568.916	317.894	357.502	211.414	770.25	5.103973	59.73378	10.32072	0	0	1	1	BASE	NA		0.135369	0.108587	0.179647	0.05005			0.055221	0.053366	0.050574	0.101277	0.030957				0.061592	0.034092	0.117934	0.118563	0.114849
1972	USA	USA	111	209896	15943.87	52.05302	47.4633	1279.11	0.194765	33.8059	-5.26	74.225	70.85	77.044	758.1333	4.43	6.21	30.56433	5.6	35.27391	0.357	207.309	230.681	1	662.369	372.822	416.553	245.816	870.747	4.769589	61.96682	11.36904	0	0	0	0	BASE	NA		0.216598	0.094272	0.055526	0.046658			0.04132	0.052952	0.050851	0.184834	0.026809				0.0621	0.031764	0.12625	0.140474	0.051092
1973	USA	USA	111	211909	16689.34	54.55263	49.3361	1425.376	0.199274	35.92172	7.58	91.175	95.275	83.477	831.8	8.73	6.8425	31.19912	4.9	37.76404	0.344	230.799	245.707	1	778.909	429.252	479.377	299.532	1025.645	4.674504	66.3463	13.32381	0	0	0	0	BASE	NA		-0.1646	0.074986	-0.03833	0.084158			0.020769	0.054217	0.053114	-0.19336	0.035662				0.068425	0.028766	0.005792	0.002384	0.022912
